bla bla NCMS000 1 -
fazendo fazer VMG0000 1 00010435-v:0/00012267-v:0/00056930-v:0/00059559-v:0/00065370-v:0/00107369-v:0/00120316-v:0/00120675-v:0/00121046-v:0/00142191-v:0/00408624-v:0/00665476-v:0/00698256-v:0/00730758-v:0/00767334-v:0/00770437-v:0/00818974-v:0/01116980-v:0/01438902-v:0/01617192-v:0/01619014-v:0/01621555-v:0/01627355-v:0/01628197-v:0/01629000-v:0/01629589-v:0/01640207-v:0/01645601-v:0/01646075-v:0/01647229-v:0/01649024-v:0/01653873-v:0/01658188-v:0/01659248-v:0/01685313-v:0/01712704-v:0/01714208-v:0/01719921-v:0/01733477-v:0/01738774-v:0/01739814-v:0/01752495-v:0/01752884-v:0/01753788-v:0/01754737-v:0/01755504-v:0/02176268-v:0/02203362-v:0/02204692-v:0/02205098-v:0/02211948-v:0/02355596-v:0/02367363-v:0/02374764-v:0/02434859-v:0/02530167-v:0/02539788-v:0/02560585-v:0/02560767-v:0/02561995-v:0/02562901-v:0/02568672-v:0/02582921-v:0/02598483-v:0/02599636-v:0/02617567-v:0/02621133-v:0/02621395-v:0/02630189-v:0/02709107-v:0/02745332-v:0
prova prova NCFS000 0.989071 00521562-n:0/00636461-n:0/00785959-n:0/00791078-n:0/00794367-n:0/04011130-n:0/04755466-n:0/05738625-n:0/05798043-n:0/05799212-n:0/05823932-n:0/05824739-n:0/06643408-n:0/06647614-n:0/06733939-n:0/07199191-n:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
mandato mandato NCMS000 0.98913 01140471-n:0/01140658-n:0/06530789-n:0/06552984-n:0/06556481-n:0/08050678-n:0/15291498-n:0
. . Fp 1 -

O o DA0MS0 0.950254 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
, , Fc 1 -
afirmando afirmar VMG0000 1 00665886-v:0/00683771-v:0/00756898-v:0/00758333-v:0/00878136-v:0/00940384-v:0/01011031-v:0/01011725-v:0/01016002-v:0/01016778-v:0/01017643-v:0/01019643-v:0
urgência urgência NCFS000 1 00555648-n:0/05171800-n:0/07188385-n:0/07417405-n:0/13944516-n:0/14033054-n:0/14451020-n:0
, , Fc 1 -
pode poder VMIP3S0 0.994702 01192628-v:0/01774426-v:0/02744451-v:0
atuar atuar VMN0000 0.529581 00010435-v:0/00838524-v:0/01095899-v:0/01719302-v:0/01719921-v:0/02367363-v:0
sem sem SP 1 -
procuração procuração NCFS000 1 06530789-n:0/06531141-n:0
, , Fc 1 -
obrigando obrigar VMG0000 1 -
se se PP3CN00 1 -
a a SP 0.313151 -
apresentá apresentar VMN0000 1 -
a o PP3FSA0 1 -
em em SP 1 -
o o DA0MS0 1 -
prazo prazo NCMS000 1 15153225-n:0/15180082-n:0/15224156-n:0
de de SP 1 -
quinze_dias quinze_dias NCMP000 1 -
, , Fc 1 -
prorrogável prorrogável AQ0CS00 1 -
por por SP 1 -
igual igual AQ0CS00 0.667364 00051045-a:0/00355258-a:0/00355611-a:0/00807399-a:0/00889831-a:0/00909545-a:0/00910101-a:0/01410606-a:0/01411065-a:0
período período NCMS000 1 07045353-n:0/15113229-n:0/15120346-n:0/15122231-n:0/15134490-n:0/15144371-n:0/15224486-n:0/15236475-n:0/15247518-n:0/15248020-n:0/15248269-n:0/15248564-n:0/15249236-n:0/15254028-n:0/15258281-n:0/15289779-n:0/15290337-n:0/15292069-n:0
. . Fp 1 -

A o DA0FS0 0.675415 -
procuração procuração NCFS000 1 06530789-n:0/06531141-n:0
para para SP 0.999444 -
o o DA0MS0 0.950254 -
foro foro NCMS000 1 03386420-n:0/06471737-n:0/08309754-n:0/80000947-n:0
em em SP 1 -
geral geral NCCS000 0.152709 10123844-n:0
habilita habilitar VMIP3S0 0.999479 00406243-v:0/00512877-v:0/00829107-v:0/01029500-v:0/02327200-v:0
o o DA0MS0 0.950254 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
a a SP 0.313151 -
praticar praticar VMN0000 0.529581 00606093-v:0/00833702-v:0/01723224-v:0/02561332-v:0/02568672-v:0
todos todo DI0MP0 0.698087 -
os o DA0MP0 0.958022 -
atos ato NCMP000 1 00030358-n:0/00037396-n:0/00550341-n:0/06532095-n:0/06545137-n:0/07009640-n:0/07447261-n:0
judiciais judicial AQ0CP00 0.960748 01400961-a:0/02752987-a:0/02753205-a:0/02753724-a:0
, , Fc 1 -
em em SP 1 -
qualquer qualquer DI0CS0 0.881232 -
juízo juízo NCMS000 1 00874067-n:0/01187810-n:0/01195867-n:0/04892084-n:0/05614175-n:0/05615500-n:0/05837957-n:0/06551784-n:0
ou ou CC 1 -
instância instância NCFS000 1 06473837-n:0/06513366-n:0/07185325-n:0/07308889-n:0/14451349-n:0
, , Fc 1 -
salvo salvo RG 0.473804 -
os o PD0MP00 0.021587 -
que que PR0CN00 0.584265 -
exijam exigir VMSP3P0 0.994118 00751567-v:0/00754942-v:0/00755745-v:0/00756338-v:0/01017826-v:0/01188725-v:0/02627934-v:0/02635547-v:0
poderes poder NCMP000 0.254222 05030680-n:0/05190804-n:0/05194578-n:0/05616246-n:0/06471345-n:0/06530789-n:0/08050678-n:0/10461424-n:0/13945102-n:0/14491271-n:0/14515633-n:0
especiais especial AQ0CP00 1 00488187-a:0/00968010-a:0/01103844-a:0/01104026-a:0/01678729-a:0/01853228-a:0/02278011-a:0/02367319-a:0
. . Fp 1 -

O o DA0MS0 0.950254 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
que que CS 0.398036 -
renunciar renunciar VMN0000 0.529581 00613393-v:0/00757544-v:0/00758042-v:0/00758197-v:0/00798717-v:0/02227487-v:0/02227741-v:0/02303331-v:0/02316304-v:0/02367032-v:0/02379198-v:0/02382367-v:0/02534062-v:0
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
mandato mandato NCMS000 0.98913 01140471-n:0/01140658-n:0/06530789-n:0/06552984-n:0/06556481-n:0/08050678-n:0/15291498-n:0
continuará continuar VMIF3S0 1 00117985-v:0/00118523-v:0/00350104-v:0/00781000-v:0/00781491-v:0/01995549-v:0/02375131-v:0/02410175-v:0/02679899-v:0/02684644-v:0/02684924-v:0/02727462-v:0/02731024-v:0/02747709-v:0/02747922-v:0
, , Fc 1 -
durante durante SP 0.99651 -
os o DA0MP0 0.958022 -
dez 10 Z 1 -
dias dia NCMP000 1 15123115-n:0/15136453-n:0/15136723-n:0/15155220-n:0/15157041-n:0/15157225-n:0/15159583-n:0/15164957-n:0/15208333-n:0/15208540-n:0
seguintes seguinte AQ0CP00 0.97619 00127296-a:0/00127815-a:0/00127948-a:0/00199569-a:0/01294975-a:0/01732601-a:0
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
notificação notificação NCFS000 1 07185668-n:0/07212612-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
renúncia renúncia NCFS000 1 00204439-n:0/00205079-n:0/00212808-n:0/00213694-n:0/06511560-n:0/07207410-n:0/07254267-n:0/07254456-n:0/07254594-n:0/07254836-n:0/14413411-n:0
, , Fc 1 -
a a SP 0.313151 -
representar representar VMN0000 0.328 00013615-v:0/00836236-v:0/00943837-v:0/00988028-v:0/01686132-v:0/01688256-v:0/01688771-v:0/01711445-v:0/01716882-v:0/01719302-v:0/01719921-v:0/01723690-v:0/02137132-v:0/02541509-v:0/02541921-v:0/02581675-v:0/02620587-v:0/02697725-v:0/02698443-v:0/02699497-v:0/02723733-v:0/02740352-v:0/02742482-v:0
o o DA0MS0 0.950254 -
mandante mandante NCCS000 0.632636 10290099-n:0
, , Fc 1 -
salvo salvo RG 0.473804 -
se se PP3CN00 0.861659 -
for ir VMSF1S0 0.249524 00341560-v:0/00343898-v:0/00359916-v:0/01158872-v:0/01192992-v:0/01835496-v:0/01839538-v:0/01841079-v:0/01846916-v:0/01849221-v:0/01882814-v:0/01904930-v:0/01935233-v:0/01955984-v:0/01957529-v:0/01995549-v:0/02009433-v:0/02051694-v:0/02072849-v:0/02102002-v:0/02102398-v:0/02372605-v:0/02493030-v:0/02618149-v:0/02655135-v:0/02685951-v:0/02686471-v:0/02700455-v:0/02727039-v:0/02737876-v:0
substituído substituir VMP00SM 0.721918 00123170-v:0/00161225-v:0/00162688-v:0/01308381-v:0/02257767-v:0/02258617-v:0/02394445-v:0/02394662-v:0/02405390-v:0/02406011-v:0/02406449-v:0
antes antes RG 0.996627 00060632-r:0/00060939-r:0/00066781-r:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
término término NCMS000 1 00210797-n:0/00229260-n:0/05855904-n:0/05868477-n:0/06303888-n:0/06770875-n:0/08565894-n:0/15226451-n:0/15266911-n:0/15267536-n:0/15268682-n:0
de de SP 1 -
esse esse DD0MS0 1 -
prazo prazo NCMS000 1 15153225-n:0/15180082-n:0/15224156-n:0
. . Fp 1 -

--- --- Fz 1 -
Não não NP00000 1 07205104-n:0
há haver VMIP3S0 0.998585 00339934-v:0/02210855-v:0/02603699-v:0/02616713-v:0/02655135-v:0
hierarquia hierarquia NCFS000 1 08376051-n:0/08377806-n:0/14429985-n:0
nem nem CC 1 -
subordinação subordinação NCFS000 1 04907153-n:0/13800675-n:0/14001852-n:0
entre entre SP 0.987856 -
advogados advogado NCMP000 0.556849 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
, , Fc 1 -
magistrados magistrado NCMP000 1 10225219-n:0/10280945-n:0
e e CC 0.999951 -
membros membro NCMP000 1 02737833-n:0/05526384-n:0/05559908-n:0/05560244-n:0/10307234-n:0/13810615-n:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Ministério_Público ministério_público NP00000 1 -
, , Fc 1 -
devendo dever VMG0000 1 02253956-v:0/02254155-v:0/02731814-v:0
todos todo DI0MP0 0.698087 -
tratar tratar VMN03S0 1 -
se se PP3CN00 1 -
com com SP 1 -
consideração consideração NCFS000 1 01228645-n:0/04841358-n:0/05784831-n:0/05785067-n:0/05785508-n:0/05822746-n:0/06206800-n:0/06765044-n:0/07138915-n:0/14437552-n:0
e e CC 0.999951 -
respeito respeito NCMS000 0.991071 01132864-n:0/01228877-n:0/01229549-n:0/04641153-n:0/04913839-n:0/05820170-n:0/06206800-n:0/14437552-n:0
recíprocos recíproco AQ0MP00 1 01945550-a:0/02152473-a:0
. . Fp 1 -

As o DA0FP0 0.974798 -
autoridades autoridade NCFP000 1 04763293-n:0/05196582-n:0/05697363-n:0/06411592-n:0/08050678-n:0/08337324-n:0/09623038-n:0/09824361-n:0/09824609-n:0
, , Fc 1 -
os o DA0MP0 0.958022 -
servidores_públicos servidor_público NCMP000 1 10371450-n:0/10372373-n:0
e e CC 0.999951 -
os o DA0MP0 0.958022 -
serventuários serventuário NCMP000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
justiça justiça NCFS000 0.819323 00694681-n:0/00694866-n:0/04826235-n:0/04839154-n:0/04850117-n:0/04850341-n:0/08135342-n:0/10225219-n:0
devem dever VMIP3P0 0.992958 02253956-v:0/02254155-v:0/02731814-v:0
dispensar dispensar VMN0000 0.529581 00081072-v:0/00893167-v:0/00893878-v:0/02534062-v:0/02534307-v:0/02564146-v:0
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
exercício exercício NCMS000 1 00624738-n:0/00729919-n:0/00894552-n:0/00947128-n:0/15203120-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
profissão profissão NCFS000 1 00582388-n:0/00583246-n:0/00606370-n:0/00609953-n:0/05074774-n:0/06685040-n:0/06732925-n:0
, , Fc 1 -
tratamento tratamento NCMS000 1 00658082-n:0/00661091-n:0/00713594-n:0/01059900-n:0/01106808-n:0/01134861-n:0/01135372-n:0/04074482-n:0/04929976-n:0
compatível compatível AQ0CS00 0.617347 00507464-a:0/00509039-a:0/00509576-a:0/00560586-a:0
com com SP 1 -
a o DA0FS0 0.675415 -
dignidade dignidade NCFS000 1 04886881-n:0/04910684-n:0/10748620-n:0/14431902-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
advocacia advocacia NCFS000 1 00589217-n:0/00611143-n:0
e e CC 0.999951 -
condições condição NCFP000 1 00024720-n:0/05074774-n:0/05822746-n:0/05839024-n:0/06755568-n:0/06755947-n:0/06770875-n:0/09367203-n:0/13920429-n:0/13920835-n:0/13923030-n:0/13927383-n:0/13945919-n:0/13947645-n:0
adequadas adequar VMP00PF 0.992516 00299580-v:0/00300113-v:0/00300537-v:0/02699941-v:0/00051045-a:0/00051373-a:0/00852197-a:0/01020393-a:0/01020885-a:0/01370141-a:0/01878870-a:0/01879667-a:0
a o DA0FS0 0.675415 -
seu seu DP3MSS 0.957305 -
desempenho desempenho NCMS000 0.914011 00047106-n:0/00093483-n:0/00097504-n:0/00550771-n:0/06891493-n:0/13525549-n:0
. . Fp 1 -

--- --- Fz 1 -
São são NP00000 1 -
direitos direito NCMP000 0.991803 00611143-n:0/05174653-n:0/05181199-n:0/05565337-n:0/06161718-n:0/08625073-n:0/13308999-n:0/13341756-n:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
: : Fd 1 -
I ir VMN0000 0.311024 00341560-v:0/00343898-v:0/00359916-v:0/01158872-v:0/01192992-v:0/01835496-v:0/01839538-v:0/01841079-v:0/01846916-v:0/01849221-v:0/01882814-v:0/01904930-v:0/01935233-v:0/01955984-v:0/01957529-v:0/01995549-v:0/02009433-v:0/02051694-v:0/02072849-v:0/02102002-v:0/02102398-v:0/02372605-v:0/02493030-v:0/02618149-v:0/02655135-v:0/02685951-v:0/02686471-v:0/02700455-v:0/02727039-v:0/02737876-v:0
- - Fg 1 -
exercer exercer VMN0000 0.529581 00099721-v:0/00606093-v:0/01095218-v:0/01166093-v:0/01774426-v:0/02204564-v:0/02568672-v:0/02595383-v:0/02670890-v:0
, , Fc 1 -
com com SP 1 -
liberdade liberdade NCFS000 1 13991823-n:0/13994148-n:0/13994456-n:0/13995148-n:0/13996061-n:0/14528873-n:0
, , Fc 1 -
a o DA0FS0 0.675415 -
profissão profissão NCFS000 1 00582388-n:0/00583246-n:0/00606370-n:0/00609953-n:0/05074774-n:0/06685040-n:0/06732925-n:0
em em SP 1 -
todo todo DI0MS0 0.724605 -
o o DA0MS0 0.950254 -
território território NCMS000 1 05221895-n:0/08493064-n:0/08497294-n:0/08552138-n:0/08556491-n:0/08674563-n:0
nacional nacional AQ0CS00 0.966867 01036754-a:0/01038102-a:0/01038332-a:0/01105840-a:0/01567862-a:0/01861776-a:0/02988060-a:0/02988281-a:0/02988402-a:0
; ; Fx 1 -
a o DA0FS0 0.675415 -
inviolabilidade inviolabilidade NCFS000 1 -
de de SP 1 -
seu seu DP3MSS 0.957305 -
escritório escritório NCMS000 1 03118846-n:0/03841666-n:0/04345028-n:0/08337324-n:0
ou ou CC 1 -
local local NCFS000 0.41142 00586262-n:0/05074774-n:0/08621598-n:0/08622950-n:0/08627161-n:0/08664443-n:0
de de SP 1 -
trabalho trabalho NCMS000 0.997967 00575741-n:0/00576717-n:0/00576877-n:0/00581241-n:0/00582388-n:0/00584367-n:0/00584769-n:0/00620752-n:0/00621476-n:0/00719705-n:0/00795720-n:0/00796886-n:0/03599628-n:0/03841417-n:0/04599396-n:0/04602044-n:0/08137495-n:0/13968092-n:0
, , Fc 1 -
bem_como bem_como RG 1 00117082-r:0
de de SP 1 -
seus seu DP3MPS 0.857735 -
instrumentos instrumento NCMP000 1 00173761-n:0/03183080-n:0/03563967-n:0/03574816-n:0/03575240-n:0/03800933-n:0/04451818-n:0/06471345-n:0/06479665-n:0
de de SP 1 -
trabalho trabalho NCMS000 0.997967 00575741-n:0/00576717-n:0/00576877-n:0/00581241-n:0/00582388-n:0/00584367-n:0/00584769-n:0/00620752-n:0/00621476-n:0/00719705-n:0/00795720-n:0/00796886-n:0/03599628-n:0/03841417-n:0/04599396-n:0/04602044-n:0/08137495-n:0/13968092-n:0
, , Fc 1 -
de de SP 1 -
sua seu DP3FSS 0.929764 -
correspondência correspondência NCFS000 1 00316989-n:0/04713428-n:0/04745240-n:0/06623614-n:0/13783816-n:0
escrita escrever VMP00SF 0.422003 00993014-v:0/01007027-v:0/01691057-v:0/01698271-v:0/01699896-v:0/01704452-v:0/01705494-v:0/01744611-v:0/02213270-a:0/02284578-a:0/02286661-a:0
, , Fc 1 -
eletrônica eletrônico AQ0FS00 0.629829 02718497-a:0/02718719-a:0
, , Fc 1 -
telefônica telefônica AQ0FS00 0.874883 -
e e CC 0.999951 -
telemática telemática NCFS000 1 80000798-n:0
, , Fc 1 -
desde_que desde_que CS 1 -
relativas relativo AQ0FP00 1 00006032-a:0/00482673-a:0
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
exercício exercício NCMS000 1 00624738-n:0/00729919-n:0/00894552-n:0/00947128-n:0/15203120-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
advocacia advocacia NCFS000 1 00589217-n:0/00611143-n:0
; ; Fx 1 -
comunicar comunicar VMN03S0 1 -
se se PP3CN00 1 -
com com SP 1 -
seus seu DP3MPS 0.857735 -
clientes cliente NCCP000 1 03827107-n:0/09885145-n:0/09984659-n:0/09985075-n:0/10407726-n:0
, , Fc 1 -
pessoal pessoal AQ0CS00 0.708333 01616157-a:0/01767329-a:0/01768969-a:0/01779428-a:0/02858707-a:0/02858816-a:0
e e CC 0.999951 -
reservadamente reservado RG 1 -
, , Fc 1 -
mesmo mesmo RG 0.820175 00047534-r:0
sem sem SP 1 -
procuração procuração NCFS000 1 06530789-n:0/06531141-n:0
, , Fc 1 -
quando quando RG 0.998992 -
estes este PD0MP00 0.375776 -
se se PP3CN00 0.861659 -
acharem achar VMN03P0 0.976071 00598954-v:0/00631737-v:0/00634472-v:0/00683280-v:0/00684068-v:0/00689344-v:0/00689809-v:0/00690305-v:0/00690614-v:0/00712135-v:0/00715239-v:0/00721098-v:0/00734348-v:0/00739340-v:0/00918872-v:0/01637166-v:0/01637982-v:0/02021653-v:0/02154508-v:0/02212275-v:0/02213336-v:0/02248465-v:0/02285629-v:0/02286204-v:0/02286687-v:0/02694933-v:0
presos preso NCMP000 0.954545 09962966-n:0/10476086-n:0
, , Fc 1 -
detidos deter VMP00PM 0.773585 00460900-v:0/01215137-v:0/01440378-v:0/01859221-v:0/01987058-v:0/02283324-v:0/02422663-v:0/02495038-v:0/02559752-v:0/02681795-v:0
ou ou CC 1 -
recolhidos recolher VMP00PM 0.992518 00181664-v:0/01082454-v:0/01380638-v:0/01384439-v:0/01540844-v:0/02218173-v:0/02218443-v:0/02304982-v:0/02305586-v:0
em em SP 1 -
estabelecimentos estabelecimento NCMP000 1 00235435-n:0/00237078-n:0/00240184-n:0/03297735-n:0/04202417-n:0/05921123-n:0/08053576-n:0
civis civil AQ0CP00 0.578363 00412355-a:0/00642379-a:0/00642934-a:0/01517921-a:0/01518161-a:0/02696920-a:0/02697116-a:0
ou ou CC 1 -
militares militar AQ0CP00 0.586538 01517081-a:0/01518386-a:0/02764251-a:0
, , Fc 1 -
ainda_que ainda_que CS 1 -
considerados considerar VMP00PM 0.992518 00640650-v:0/00644583-v:0/00683280-v:0/00689344-v:0/00689809-v:0/00689950-v:0/00690305-v:0/00690614-v:0/00691312-v:0/00693780-v:0/00694068-v:0/00711715-v:0/00712135-v:0/00712556-v:0/00715239-v:0/00734054-v:0/00813044-v:0/00950431-v:0/01494310-v:0/01773130-v:0/02130300-v:0/02133185-v:0/02164825-v:0/02166460-v:0
incomunicáveis incomunicável AQ0CP00 0.960748 -
; ; Fx 1 -
ter ter VMN0000 0.533333 00052374-v:0/00056930-v:0/00059559-v:0/00065370-v:0/00065639-v:0/00121046-v:0/00639849-v:0/01156834-v:0/01733477-v:0/02108026-v:0/02203362-v:0/02204692-v:0/02205098-v:0/02210119-v:0/02355596-v:0/02603699-v:0/02630189-v:0/02630871-v:0/02632167-v:0/02655135-v:0/02700867-v:0/02740745-v:0/02746275-v:0/02749904-v:0
a o DA0FS0 0.675415 -
presença presença NCFS000 1 00050195-n:0/01233397-n:0/01233802-n:0/04673965-n:0/04910377-n:0/05917174-n:0/08642632-n:0/09547528-n:0/13957601-n:0
de de SP 1 -
representante representante NCCS000 0.97619 09774783-n:0/09777353-n:0/09955781-n:0/10000787-n:0/10002982-n:0/10005721-n:0/10052694-n:0/10486909-n:0/10522035-n:0/10638385-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
OAB oab NP00000 1 -
, , Fc 1 -
quando quando RG 0.998992 -
preso preso NCMS000 0.846154 09962966-n:0/10476086-n:0
em em SP 1 -
flagrante flagrante NCMS000 0.332666 -
, , Fc 1 -
por por SP 1 -
motivo motivo NCMS000 0.97619 00023773-n:0/03789014-n:0/05819149-n:0/05920272-n:0/05983347-n:0/06739990-n:0/06740402-n:0/07028797-n:0/07029682-n:0/09178999-n:0/09179264-n:0
ligado ligar VMP00SM 0.721918 00107231-v:0/00396880-v:0/00567291-v:0/00713167-v:0/00789448-v:0/01069190-v:0/01069391-v:0/01285440-v:0/01292885-v:0/01354673-v:0/01355411-v:0/01356750-v:0/01421122-v:0/01492052-v:0/01494310-v:0/01510173-v:0/01607072-v:0/01658444-v:0/01777107-v:0/01823149-v:0/02389346-v:0/02563327-v:0/02622234-v:0/02622969-v:0/02623194-v:0/00567161-a:0/00667936-a:0
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
exercício exercício NCMS000 1 00624738-n:0/00729919-n:0/00894552-n:0/00947128-n:0/15203120-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
advocacia advocacia NCFS000 1 00589217-n:0/00611143-n:0
, , Fc 1 -
para para SP 0.999444 -
lavratura lavratura NCFS000 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
auto auto NCMS000 0.632636 02958343-n:0/06478582-n:0/06539770-n:0
respectivo respectivo AQ0MS00 1 00494409-a:0
, , Fc 1 -
sob_pena_de sob_pena_de SP 1 -
nulidade nulidade NCFS000 1 06532763-n:0
e e CC 0.999951 -
, , Fc 1 -
em em SP 1 -
os o DA0MP0 1 -
demais demais RG 1 00029367-r:0/00047392-r:0
casos caso NCMP000 1 05671325-n:0/05817743-n:0/06310945-n:0/06784966-n:0/06869129-n:0/07308889-n:0/13943400-n:0
, , Fc 1 -
a o DA0FS0 0.675415 -
comunicação comunicação NCFS000 1 00033020-n:0/06252138-n:0/06623614-n:0/06746580-n:0/07212612-n:0/09385911-n:0
expressa expresso AQ0FS00 0.569778 00940437-a:0/00941148-a:0/00977699-a:0
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
seccional seccional AQ0CS00 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
OAB oab NP00000 1 -
; ; Fx 1 -
não não RN 0.99985 00024073-r:0/00024356-r:0/00024587-r:0/00050681-r:0
ser ser VMN0000 0.33093 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
recolhido recolher VMP00SM 0.992518 00181664-v:0/01082454-v:0/01380638-v:0/01384439-v:0/01540844-v:0/02218173-v:0/02218443-v:0/02304982-v:0/02305586-v:0
preso preso NCMS000 0.846154 09962966-n:0/10476086-n:0
, , Fc 1 -
antes antes RG 0.996627 00060632-r:0/00060939-r:0/00066781-r:0
de de SP 1 -
sentença sentença NCFS000 1 01187810-n:0/01191158-n:0/06285090-n:0/06539770-n:0/06551784-n:0/07152948-n:0
transitada transitar VMP00SF 0.992518 01867072-v:0
em em SP 1 -
julgado julgar VMP00SM 0.721918 00631737-v:0/00670261-v:0/00672277-v:0/00672433-v:0/00681429-v:0/00689344-v:0/00693780-v:0/00822367-v:0/00828374-v:0/00971650-v:0/00971999-v:0/01637166-v:0/02166460-v:0/02500902-v:0/02501278-v:0/01916555-a:0
, , Fc 1 -
senão senão RG 0.953488 -
em em SP 1 -
sala sala NCFS000 1 02715513-n:0/03004146-n:0/03077616-n:0/03175081-n:0/03200701-n:0/03478907-n:0/03679712-n:0/03718581-n:0/03891538-n:0/04105893-n:0/04549919-n:0
de de SP 1 -
Estado_Maior estado_maior NP00000 1 -
, , Fc 1 -
com com SP 1 -
instalações instalação NCFP000 1 00240938-n:0/00266806-n:0/03315023-n:0/04516874-n:0
e e CC 0.999951 -
comodidades comodidade NCFP000 1 04718563-n:0/04779053-n:0/14447525-n:0/14491889-n:0
condignas condigno AQ0FP00 1 -
e e CC 0.999951 -
, , Fc 1 -
em em SP 1 -
a o DA0FS0 1 -
sua seu DP3FSS 0.929764 -
falta falta NCFS000 0.816239 00067397-n:0/00070965-n:0/00735936-n:0/00766234-n:0/00770270-n:0/00770997-n:0/01234090-n:0/05116953-n:0/05162642-n:0/13960974-n:0/14449405-n:0/14449865-n:0/14462946-n:0
, , Fc 1 -
em em SP 1 -
prisão prisão NCFS000 1 01161635-n:0/01162376-n:0/02805443-n:0/03592245-n:0/03684740-n:0/03823540-n:0/03907654-n:0/04005630-n:0/13937284-n:0
domiciliar domiciliar VMN0000 0.529581 02650552-v:0
ingressar ingressar VMN0000 0.529581 02434976-v:0
livremente livre RG 1 -
: : Fd 1 -
em em SP 1 -
as o DA0FP0 1 -
salas sala NCFP000 1 02715513-n:0/03004146-n:0/03077616-n:0/03175081-n:0/03200701-n:0/03478907-n:0/03679712-n:0/03718581-n:0/03891538-n:0/04105893-n:0/04549919-n:0
de de SP 1 -
